country_tag	good	amount
LIT	clay	9.2114
LIT	beeswax	9.2114
LIT	liquor	7.81378
LIT	horses	6.80855
LIT	cloth	6.09525
LIT	leather	6.08783
LIT	tools	5.95575
LIT	masonry	5.21478
LIT	medicaments	4.6057
LIT	glass	4.48494
LIT	tar	4.32572
LIT	furniture	4.24013
LIT	paper	4.16771
LIT	wine	4.16383
LIT	weaponry	2.91015
LIT	salt	2.40285
LIT	fish	2.20285
LIT	fruit	2.20285
LIV	millet	11.5153
LIV	wild_game	8.10918
LIV	fiber_crops	6.90918
LIV	fish	6.90918
LIV	clay	4.60612
LIV	lumber	4.60612
LIV	medicaments	4.60612
LIV	fur	4.60612
LIV	wheat	4.60612
LIV	legumes	4.60612
LIV	horses	2.30306
LIV	salt	2.30306
LIV	livestock	2.30306
LIV	beeswax	2.30306
LIV	tar	2.05778
LJG	livestock	7.26435
LJG	wild_game	2.82145
LJG	clay	2.42145
LJG	silk	2.42145
LJG	lumber	1.97223
LLS	livestock	2.49476
LMN	lumber	7.26435
LMN	livestock	7.26435
LMN	stone	2.42145
LMN	wool	2.42145
LMN	rice	2.42145
LNA	lumber	16.96079
LNA	livestock	7.26891
LNA	legumes	4.84594
LNA	leather	4.12311
LNA	pottery	3.96593
LNA	furniture	2.78406
LNA	tools	2.59389
LNA	dyes	2.42297
LNA	incense	2.42297
LNA	medicaments	2.42297
LNA	amber	2.42297
LNA	elephants	2.42297
LNA	rice	2.42297
LNA	millet	2.42297
LNA	masonry	1.96396
LNA	weaponry	1.58085
LNA	jewelry	1.41303
LNA	wine	1.4
LNA	liquor	1.39551
LNA	paper	1.3241
LNA	beer	1.30746
LNA	glass	0.97056
LNA	books	0.39772
LNA	fine_cloth	0.25938
LNG	cloth	4.2165
LNG	leather	4.2165
LNG	pottery	4.2165
LNG	fine_cloth	2.41045
LNG	jewelry	2.29706
LNG	paper	2.10825
LNG	liquor	2.08825
LNG	beer	2.08825
LNG	furniture	2.08825
LNG	wine	2.04319
LNG	livestock	1.80383
LNG	weaponry	1.68659
LNG	glass	1.56618
LNG	tools	1.05412
LNG	lacquerware	1.04499
LNG	dyes	0.84329
LNG	books	0.63302
LNK	goods_gold	2.4
LNN	wool	4.44
LNO	clay	1.45869
LNO	millet	1.26137
LNO	rice	0.69
LOI	fiber_crops	0.86207
LOI	wool	0.69874
LOI	fish	0.67826
LOL	lumber	2.42106
LOO	millet	2.02
LOO	legumes	2.02
LOO	livestock	2.02
LOR	fiber_crops	9.2
LOR	wine	9.2
LOR	medicaments	6.9
LOR	wild_game	5.4
LOR	horses	4.6
LOR	clay	4.6
LOR	coal	4.6
LOR	livestock	4.6
LOR	beeswax	4.6
LOR	wheat	2.3
LPP	salt	8.88
LPP	legumes	2.22
LRT	incense	2.4211
LRT	fish	2.4211
LSA	wheat	2.06
LSA	weaponry	0.23471
LST	wool	4.76472
LST	horses	2.38236
LST	stone	2.38236
LST	cotton	2.38236
LST	wild_game	2.38236
LST	livestock	2.38236
LTN	stone	2.42145
LTN	lumber	2.42145
LTN	wool	2.42145
LUB	beer	6.67131
LUB	naval_supplies	4.40754
LUB	tools	4.40754
LUB	pottery	4.40754
LUB	jewelry	2.40214
LUB	masonry	2.20377
LUB	cloth	2.18377
LUB	liquor	2.18377
LUB	paper	2.18377
LUB	furniture	2.18377
LUB	fish	2.08
LUB	weaponry	1.763
LUB	glass	1.63782
LUB	books	0.65512
LUB	dyes	0.43675
LUC	cotton	8.96
LUC	glass	5.55562
LUC	cloth	3.66802
LUC	pottery	3.66802
LUC	wine	2.24
LUC	liquor	1.96075
LUC	masonry	1.83401
LUC	naval_supplies	1.81614
LUC	weaponry	1.81614
LUC	beer	1.81614
LUC	paper	1.81614
LUC	tools	1.81614
LUC	furniture	1.81614
LUC	tar	1.794
LUC	fine_cloth	1.63451
LUC	dyes	0.54483
LUN	wool	11.1
LUN	sand	6.66
LUN	legumes	6.66
LUN	beer	3.84932
LUN	clay	2.22
LUN	salt	2.22
LUN	millet	2.22
LUN	livestock	2.22
LUN	cloth	2.03721
LUN	pottery	2.0107
LUN	leather	1.91178
LUN	paper	1.85477
LUN	tools	1.85477
LUN	glass	1.49632
LUN	masonry	1.01859
LUN	weaponry	0.74191
LUP	fish	5.06222
LUP	maize	5.06222
LUP	copper	2.53111
LUP	beer	2.00233
LUP	fine_cloth	0.9259
LUP	masonry	0.9259
LUR	lumber	2.54117
LUR	medicaments	2.54117
LUR	elephants	2.54117
LUR	wild_game	2.54117
LUR	fruit	2.54117
LUR	beeswax	2.54117
LUW	lumber	6.18375
LUW	fish	5.69204
LUW	iron	4.84224
LUW	stone	3.99111
LUW	clay	2.42112
LUW	sand	2.42112
LUW	copper	2.42112
LUW	millet	2.42112
LUW	legumes	2.42112
LUW	livestock	2.42112
LUX	wild_game	4.84
LUX	iron	4.04
LUX	lumber	4.04
LUX	stone	2.02
LUX	fur	2.02
LUX	wheat	2.02
LUX	livestock	2.02
LUX	leather	1.6875
LUX	paper	1.62965
LUX	weaponry	1.6278
LUX	beer	1.62527
LUX	glass	1.60748
LUX	cloth	1.59108
LUX	pottery	0.79855
LUX	tools	0.48026
LUX	masonry	0.39532
LWA	lumber	25.4114
LWA	wild_game	10.16456
LWA	stone	7.62342
LWA	wool	7.62342
LWA	iron	5.08228
LWA	livestock	5.08228
LWA	tar	1.26476
MAB	fiber_crops	38.14605
MAB	pepper	38.14605
MAB	pearls	22.88763
MAB	incense	20.34456
MAB	elephants	20.34456
MAB	cotton	20.34456
MAB	fruit	20.34456
MAB	beer	13.28782
MAB	clay	12.71535
MAB	dyes	12.71535
MAB	medicaments	12.71535
MAB	amber	12.71535
MAB	fish	12.71535
MAB	livestock	12.71535
MAB	jewelry	11.85048
MAB	paper	11.46486
MAB	tools	10.67778
MAB	salt	10.17228
MAB	millet	10.17228
MAB	cloth	9.38176
MAB	fine_cloth	8.87552
MAB	silk	7.62921
MAB	legumes	7.62921
MAB	masonry	7.0368
MAB	weaponry	6.53258
MAB	slaves_goods	4.74968
MAB	glass	3.34548
MAB	leather	2.91643
MAB	books	1.57016
MAC	iron	2.34
MAC	lead	2.34
MAC	medicaments	2.34
MAC	wool	2.34
MAC	livestock	2.34
MAG	millet	8.8
MAG	beer	8.23112
MAG	legumes	6.6
MAG	pottery	4.94264
MAG	weaponry	4.7233
MAG	clay	4.4
MAG	lumber	4.4
MAG	salt	4.4
MAG	paper	3.10428
MAG	cloth	3.06616
MAG	tools	2.79043
MAG	masonry	2.47784
MAG	wool	2.2
MAG	livestock	2.2
MAG	jewelry	1.70943
MAG	furniture	1.67134
MAG	liquor	1.55404
MAG	glass	1.15515
MAG	leather	0.75668
MAG	books	0.48144
MAG	dyes	0.3413
MAI	wine	8.8
MAI	weaponry	3.37724
MAI	pottery	3.37724
MAI	beer	2.55961
MAI	copper	2.2
MAI	lumber	2.2
MAI	marble	2.2
MAI	wheat	2.2
MAI	legumes	2.2
MAI	jewelry	1.83941
MAI	liquor	1.80503
MAI	masonry	1.68862
MAI	tar	1.6728
MAI	glass	1.6722
MAI	cloth	1.6722
MAI	paper	1.6722
MAI	furniture	1.6722
MAI	tools	1.01234
MAI	dyes	0.50165
MAI	books	0.50165
MAJ	lumber	48.55392
MAJ	rice	44.50776
MAJ	fish	32.36928
MAJ	pottery	24.30224
MAJ	beeswax	18.20772
MAJ	furniture	16.48695
MAJ	masonry	12.38695
MAJ	leather	11.79895
MAJ	sand	10.1154
MAJ	alum	10.1154
MAJ	marble	10.1154
MAJ	cloves	10.1154
MAJ	cotton	10.1154
MAJ	livestock	10.1154
MAJ	fruit	10.1154
MAJ	horses	8.09232
MAJ	salt	8.09232
MAJ	saltpeter	8.09232
MAJ	sugar	8.09232
MAJ	legumes	8.09232
MAJ	tools	7.71562
MAJ	cloth	6.15415
MAJ	liquor	6.14999
MAJ	clay	6.06924
MAJ	stone	6.06924
MAJ	paper	3.93616
MAJ	beer	3.89062
MAJ	jewelry	2.14315
MAJ	weaponry	1.57446
MAJ	glass	1.46124
MAJ	fine_cloth	1.16899
MAJ	books	0.58449
MAK	sand	48.75305
MAK	fruit	15.3957
MAK	livestock	12.82975
MAK	clay	7.69785
MAK	goods_gold	7.69785
MAK	wheat	7.09785
MAK	wool	5.1319
MAK	tools	4.07534
MAK	pottery	4.07534
MAK	slaves_goods	4.03534
MAK	jewelry	2.21942
MAK	leather	2.09661
MAK	masonry	2.03767
MAK	cloth	2.01767
MAK	weaponry	1.63013
MAK	glass	1.62862
MAK	fine_cloth	1.00883
MAK	paper	1.00883
MAL	rice	16.96023
MAL	goods_gold	16.03734
MAL	slaves_goods	11.50822
MAL	tools	8.58981
MAL	pottery	7.90109
MAL	leather	5.75409
MAL	iron	4.84578
MAL	lumber	4.84578
MAL	millet	4.84578
MAL	livestock	4.84578
MAL	masonry	3.9112
MAL	fine_cloth	3.3373
MAL	weaponry	3.14901
MAL	jewelry	2.43117
MAL	stone	2.42289
MAL	wild_game	2.42289
MAL	beeswax	2.42289
MAL	furniture	2.18218
MAL	paper	2.07834
MAL	cloth	2.02834
MAL	glass	1.53278
MAL	books	0.31449
MAM	wheat	102.73804
MAM	fruit	95.80494
MAM	sugar	76.71198
MAM	fiber_crops	72.32536
MAM	cotton	72.32536
MAM	slaves_goods	54.89351
MAM	livestock	53.55575
MAM	legumes	50.7324
MAM	fish	47.7324
MAM	rice	46.18592
MAM	pottery	31.35793
MAM	stone	27.78979
MAM	paper	26.44591
MAM	cloth	25.18588
MAM	furniture	17.14001
MAM	salt	16.70634
MAM	wool	16.70634
MAM	masonry	15.85387
MAM	fine_cloth	14.3645
MAM	sand	14.31972
MAM	clay	11.9331
MAM	lumber	11.9331
MAM	olives	11.9331
MAM	tools	9.68826
MAM	books	7.7931
MAM	leather	7.7573
MAM	iron	7.15986
MAM	beeswax	7.15986
MAM	weaponry	6.87383
MAM	glass	6.18352
MAM	horses	4.77324
MAM	silk	4.77324
MAM	alum	4.77324
MAM	copper	3.28159
MAM	dyes	2.38662
MAM	wine	2.38662
MAM	millet	2.38662
MAM	marble	2.07635
MAM	tin	1.87349
MAM	tar	1.6365
MAM	jewelry	0.36853
MAN	wheat	13.44
MAN	horses	6.72
MAN	glass	5.21346
MAN	clay	4.48
MAN	lumber	4.48
MAN	wine	4.48
MAN	livestock	4.48
MAN	cloth	3.44211
MAN	tools	3.38234
MAN	pottery	2.71391
MAN	paper	2.56326
MAN	liquor	1.70428
MAN	furniture	1.70428
MAN	fine_cloth	1.53384
MAN	masonry	1.3649
MAN	dyes	0.51127
MAO	goods_gold	2.38144
MAO	lead	2.38144
MAO	lumber	2.38144
MAO	rice	2.38144
MAR	livestock	12
MAR	wool	9.6
MAR	wheat	9.2
MAR	wild_game	8.4
MAR	tools	4.1053
MAR	pottery	4.1053
MAR	slaves_goods	4.0653
MAR	cloth	2.23265
MAR	leather	2.15765
MAR	masonry	2.05265
MAR	furniture	2.03265
MAR	fine_cloth	1.62611
MAR	glass	1.52448
MAR	paper	1.01632
MAR	weaponry	0.81306
MAR	books	0.60979
MAT	lumber	12.10535
MAT	silver	7.26321
MAT	maize	5.64214
MAT	beeswax	4.84214
MAU	sugar	10.08
MBA	cotton	7.56
MBD	fruit	2.32
MBT	wheat	2.54278
MBZ	wool	6.66
MBZ	wild_game	2.62
MCC	fish	2.42099
MCI	marble	2.42145
MCI	rice	2.42145
MCM	livestock	3.32187
MCM	horses	1.8429
MCM	lumber	1.80459
MCM	wool	1.79112
MDA	fruit	11.7
MDA	livestock	4.68
MDA	wheat	4.28
MDA	slaves_goods	2.36085
MDA	iron	2.34
MDA	stone	2.34
MDA	saffron	2.34
MDA	legumes	2.34
MDA	tools	1.43051
MDA	leather	1.24185
MDA	paper	1.18042
MDA	furniture	1.18042
MDA	glass	0.88531
MDA	masonry	0.5949
MDA	pottery	0.5916
MDA	weaponry	0.47216
MDA	books	0.35412
MDA	fine_cloth	0.11803
MDI	ivory	5.04
MDI	slaves_goods	4.03538
MDI	leather	2.01769
MDI	tools	2.01769
MDI	pottery	2.01769
MDI	fine_cloth	1.2106
MDI	masonry	1.00884
MDI	weaponry	0.80707
MDM	legumes	6.9
MDM	wine	2.3
MDN	beeswax	8.8
MDS	iron	2.22
MDY	fish	4.8422
MDY	copper	2.4211
MDY	lumber	2.4211
MDY	pearls	2.4211
MDY	cotton	2.4211
MDY	livestock	2.4211
MDY	fruit	2.4211
MEC	fruit	30.42
MEC	fish	16.38
MEC	slaves_goods	7.96976
MEC	pottery	6.59052
MEC	tools	4.82888
MEC	clay	4.68
MEC	salt	4.68
MEC	legumes	4.68
MEC	wheat	4.28
MEC	paper	3.98488
MEC	leather	3.98488
MEC	furniture	3.98488
MEC	masonry	3.44789
MEC	cloth	3.01245
MEC	glass	2.98863
MEC	iron	2.34
MEC	pearls	2.34
MEC	sugar	2.34
MEC	livestock	2.34
MEC	weaponry	1.59394
MEC	fine_cloth	1.35685
MEC	books	1.19545
MED	livestock	5.04
MED	copper	2.52
MED	stone	2.52
MED	beeswax	2.52
MED	wheat	2.32
MEI	clay	6.66
MEI	tin	6.66
MEI	lead	6.66
MEI	wine	4.44
MEI	legumes	4.44
MEI	beer	3.45883
MEI	silver	3.22
MEI	weaponry	1.71256
MEI	cloth	1.71256
MEI	paper	1.71256
MEI	leather	1.71256
MEI	pottery	1.71256
MEI	glass	1.28441
MEI	tools	1.02753
MEI	masonry	0.85627
MEM	beer	3.41014
MEM	stone	2.08
MEM	cloth	1.68954
MEM	paper	1.68954
MEM	pottery	1.68954
MEM	masonry	0.84476
MEM	glass	0.83986
MEM	leather	0.83986
MEM	weaponry	0.73387
MEM	tools	0.46119
MEN	wine	7.45824
MEN	lumber	4.97216
MEN	marble	4.97216
MEN	olives	4.97216
MEN	fruit	4.97216
MEN	dyes	2.48608
MEN	fish	2.48608
MEN	slaves_goods	2.14563
MEN	pottery	1.07281
MEN	tools	0.64368
MEN	masonry	0.5364
MET	gems	4.8423
MET	maize	2.82115
MET	copper	2.42115
MET	goods_gold	2.42115
MEW	lead	12.6
MEW	iron	10.08
MEW	silver	10.08
MEW	lumber	10.08
MEW	fruit	10.08
MEW	beer	9.14427
MEW	millet	7.56
MEW	jewelry	6.68695
MEW	glass	6.40693
MEW	tools	6.12829
MEW	paper	5.58675
MEW	slaves_goods	5.47844
MEW	fine_cloth	4.46938
MEW	masonry	3.52555
MEW	weaponry	3.41702
MEW	cloth	2.79572
MEW	leather	2.79572
MEW	books	0.82176
MFA	wine	11.5
MFA	fruit	9.2
MFA	livestock	6.9
MFE	copper	6.96
MFK	lumber	4.44
MGD	pearls	2.42141
MGD	lumber	1.07752
MGG	livestock	4.84278
MGG	clay	2.42139
MGG	wool	2.42139
MGG	wheat	2.42139
MGM	lumber	0.4792
MGT	gems	2.4214
MHA	cloth	2.70744
MHA	leather	2.70744
MHA	pottery	2.70744
MHA	fine_cloth	1.62444
MHA	jewelry	1.47483
MHA	paper	1.35371
MHA	liquor	1.34077
MHA	beer	1.34077
MHA	furniture	1.34077
MHA	weaponry	1.08296
MHA	glass	1.00556
MHA	books	0.81221
MHA	tools	0.67685
MHA	dyes	0.54148
MHA	lacquerware	0.2146
MHC	lumber	2.42095
MHL	lumber	2.32
MHT	wild_game	2.82084
MHU	tea	4.84236
MHU	lumber	2.42118
MIE	livestock	13.8
MIE	fiber_crops	11.5
MIE	millet	9.2
MIE	marble	6.9
MIE	wool	6.9
MIE	legumes	4.6
MIE	wheat	2.3
MIH	livestock	11.81655
MIH	fruit	11.81655
MIH	wool	9.45324
MIH	wild_game	4.72662
MIH	legumes	4.72662
MIH	beeswax	4.72662
MIH	pottery	4.0849
MIH	tools	2.45094
MIH	stone	2.36331
MIH	silk	2.36331
MIH	marble	2.36331
MIH	rice	2.36331
MIH	cloth	2.22245
MIH	wheat	2.16331
MIH	masonry	2.04245
MIH	fine_cloth	1.55571
MIH	glass	1.51683
MIH	paper	1.01122
MIH	weaponry	0.80898
MIT	maize	5.642
MIX	fish	4.84176
MIX	wild_game	2.82088
MIX	fruit	2.82088
MIX	sand	2.42088
MIX	copper	2.42088
MIX	dyes	2.42088
MIX	beeswax	2.42088
MIY	iron	0.22293
MJU	elephants	12.70705
MJU	medicaments	10.16564
MJU	livestock	7.62423
MKA	gems	1.53734
MKA	amber	0.64399
MKG	lumber	2.09099
MKL	clay	8.88
MKL	beer	7.91602
MKL	livestock	6.66
MKL	beeswax	6.66
MKL	wild_game	5.24
MKL	sand	4.44
MKL	jewelry	4.31136
MKL	pottery	4.24896
MKL	paper	4.2086
MKL	naval_supplies	4.07122
MKL	leather	4.03994
MKL	cloth	3.91944
MKL	tools	3.91944
MKL	fiber_crops	2.22
MKL	fish	2.22
MKL	legumes	2.22
MKL	masonry	2.15246
MKL	weaponry	1.56777
MKN	gems	2.71998
MKN	lumber	2.42101
MKR	wild_game	7.08993
MKR	fruit	7.08993
MKR	wool	4.72662
MKR	fish	4.72662
MKR	livestock	4.72662
MKR	sand	2.36331
MKR	stone	2.36331
MKR	sugar	2.36331
MKR	legumes	2.36331
MKW	livestock	2.2429
MLB	lumber	4.8457
MLG	wheat	1.4479
MLH	wool	8.48
MLI	salt	7.56
MLL	wine	7.14
MLL	paper	4.9586
MLL	pottery	4.83582
MLL	cloth	4.82034
MLL	dyes	4.76
MLL	beer	4.22338
MLL	masonry	2.41788
MLL	stone	2.38
MLL	fiber_crops	2.38
MLL	salt	2.38
MLL	fish	2.38
MLL	fruit	2.38
MLL	wheat	2.28
MLL	weaponry	1.68784
MLL	furniture	1.46494
MLL	glass	1.4485
MLL	liquor	1.4485
MLL	fine_cloth	1.32644
MLL	tools	1.24672
MLN	livestock	2.42105
MLO	wheat	39.52
MLO	livestock	16.64
MLO	paper	15.01057
MLO	tools	15.00515
MLO	wine	14.56
MLO	pottery	13.43931
MLO	glass	11.48975
MLO	lumber	10.4
MLO	weaponry	9.5524
MLO	iron	8.32
MLO	beer	7.70433
MLO	cloth	7.58876
MLO	masonry	6.7544
MLO	lead	6.24
MLO	clay	4.16
MLO	rice	4.16
MLO	liquor	3.75883
MLO	furniture	3.75883
MLO	fine_cloth	3.38292
MLO	goods_gold	2.08
MLO	marble	2.08
MLO	wool	2.08
MLO	fruit	2.08
MLO	dyes	1.12763
MLT	beeswax	2.53103
MMA	lumber	7.26984
MMA	livestock	4.28048
MMA	wild_game	2.82328
MMA	gems	2.42328
MMA	fur	2.42328
MMI	iron	0.97486
MMM	tobacco	7.26291
MMM	marble	2.42097
MMM	cotton	2.42097
MNA	fish	4.8
MNA	paper	3.91534
MNA	pottery	3.91534
MNA	cloth	3.13227
MNA	fine_cloth	1.95767
MNA	masonry	1.95767
MNA	beer	1.93767
MNA	leather	1.93767
MNA	tools	1.93767
MNA	weaponry	0.77506
MND	livestock	2.24
MNI	stone	2.42098
MNI	lead	2.42098
MNI	lumber	2.42098
MNI	rice	2.42098
MNI	legumes	2.42098
MNJ	lumber	4.8423
MNJ	tin	2.42115
MNL	wool	4.8
MNL	iron	2.4
MNL	cotton	2.4
MNL	rice	2.4
MNL	beeswax	2.4
MNL	wheat	2.3
MNL	slaves_goods	2.19354
MNL	tools	1.32908
MNL	cloth	1.20476
MNL	pottery	1.10749
MNL	weaponry	1.09676
MNL	paper	1.09676
MNL	leather	1.09676
MNL	furniture	1.09676
MNL	masonry	0.94245
MNL	fine_cloth	0.87738
MNL	glass	0.82257
MNL	books	0.32902
MNM	iron	0.49796
MNN	copper	2.34299
MNU	fish	9.68416
MNU	cloves	4.84208
MNU	lumber	2.42104
MNU	livestock	2.42104
MNZ	pottery	2.49669
MNZ	stone	2.42145
MNZ	tea	2.42145
MNZ	lumber	2.42145
MNZ	medicaments	2.42145
MNZ	saltpeter	2.42145
MNZ	livestock	2.42145
MNZ	paper	1.24834
MNZ	masonry	1.24834
MNZ	wine	1.23562
MNZ	beer	1.23562
MNZ	leather	1.23562
MNZ	weaponry	0.49424
MNZ	tools	0.30889
MNZ	dyes	0.24711
MNZ	fine_cloth	0.19194
MNZ	furniture	0.0001
MNZ	books	0.00004
MNZ	lacquerware	0.00002
MOG	fur	2.50332
MOG	millet	2.50332
MOG	livestock	2.50332
MOM	lumber	10.16412
MOM	livestock	5.08206
MOM	ivory	2.54103
MON	wheat	4.6
MOO	fish	2.42095
MOO	lumber	0.81585
MOR	slaves_goods	38.35874
MOR	fish	22.8662
MOR	paper	17.91263
MOR	pottery	17.32215
MOR	olives	16.10634
MOR	wheat	15.26862
MOR	wool	13.8331
MOR	fruit	13.71972
MOR	cloth	12.24877
MOR	millet	11.7331
MOR	dyes	10.6101
MOR	sugar	9.14648
MOR	livestock	8.94648
MOR	cotton	8.86002
MOR	fine_cloth	8.57483
MOR	masonry	8.47941
MOR	tools	7.69467
MOR	wine	7.15986
MOR	furniture	7.15063
MOR	iron	6.81049
MOR	horses	6.75986
MOR	legumes	6.55986
MOR	stone	4.57324
MOR	lumber	4.57324
MOR	salt	4.37324
MOR	books	4.3434
MOR	weaponry	4.25966
MOR	beeswax	3.34126
MOR	clay	2.38662
MOR	copper	2.38662
MOR	mercury	2.38662
MOR	fiber_crops	2.18662
MOR	tar	1.46869
MOR	naval_supplies	1.10834
MOS	lumber	15.01992
MOS	wheat	12.5166
MOS	wool	7.50996
MOS	millet	7.50996
MOS	livestock	7.50996
MOS	wild_game	5.80664
MOS	fur	5.00664
MOS	legumes	5.00664
MOS	liquor	4.4756
MOS	pottery	4.15764
MOS	stone	2.50332
MOS	medicaments	2.50332
MOS	cloth	2.23832
MOS	beer	2.2235
MOS	masonry	2.05832
MOS	leather	2.03832
MOS	weaponry	0.82055
MOS	tools	0.50958
MOU	fur	2.24
MOY	millet	4.50696
MOY	beer	1.50244
MOY	weaponry	1.39991
MOY	cloth	1.39991
MOY	liquor	1.39991
MOY	tools	1.39991
MOY	pottery	1.39991
MOY	masonry	0.69995
MOY	leather	0.5693
MOZ	fish	2.54121
MPE	fiber_crops	5.02483
MPE	clay	2.54085
MPE	wool	2.54085
MPE	livestock	2.51319
MPE	ivory	1.98371
MPR	medicaments	2.42123
MPR	livestock	2.42123
MRB	fruit	2.2
MRC	millet	11.5
MRC	livestock	9.2
MRC	wool	4.6
MRH	sand	2.42145
MRI	tools	0.76426
MRI	lumber	0.43943
MRI	iron	0.22928
MRM	fiber_crops	5.006
MRM	lumber	5.006
MRM	sand	2.503
MRM	wheat	2.503
MRM	legumes	2.503
MRN	legumes	2.421
MRP	lumber	11.24449
MRP	beeswax	2.42302
MRP	fiber_crops	2.40343
MRP	medicaments	1.5962
MRP	legumes	1.49436
MRS	legumes	2.22
MRT	clay	6.9
MRV	slaves_goods	2.74683
MRV	silk	2.18266
MRV	leather	1.37341
MRV	tools	1.37341
MRV	pottery	1.37341
MRV	masonry	0.6867
MRW	alum	12.6
MRW	cotton	12.6
MRW	millet	10.08
MSB	millet	2.12
MSN	iron	43.23559
MSN	cotton	38.14905
MSN	gems	32.71635
MSN	clay	22.88943
MSN	rice	22.88943
MSN	dyes	12.71635
MSN	fiber_crops	12.71635
MSN	saltpeter	12.71635
MSN	livestock	12.71635
MSN	fruit	12.71635
MSN	lumber	10.17308
MSN	millet	10.17308
MSN	elephants	5.08654
MSN	ivory	2.66256
MSN	tools	2.39133
MSN	beer	1.18051
MSN	pottery	1.18023
MSN	weaponry	0.87572
MSN	masonry	0.59242
MSO	fur	2.08
MSP	marble	6.9
MSP	wool	6.9
MSV	wild_game	5.76
MSV	millet	4.96
MSV	stone	2.48
MSV	fiber_crops	2.48
MSV	lumber	2.48
MSV	medicaments	2.48
MSV	wheat	2.48
MSV	legumes	2.48
MSV	livestock	2.48
MSV	beeswax	2.48
MTA	fiber_crops	4.48
MTA	paper	1.77613
MTA	pottery	1.6541
MTA	weaponry	1.62957
MTA	tools	0.99246
MTA	masonry	0.82704
MTB	livestock	2.3
MTD	iron	0.51382
MTO	livestock	2.34145
MTR	wheat	2.3
MTZ	millet	6.6
MTZ	paper	2.81788
MTZ	pottery	2.81788
MTZ	wild_game	2.6
MTZ	copper	2.4
MTZ	lumber	2.2
MTZ	salt	2.2
MTZ	beer	1.46041
MTZ	weaponry	1.41009
MTZ	masonry	1.40893
MTZ	cloth	1.39525
MTZ	liquor	1.39525
MTZ	furniture	1.39525
MTZ	fine_cloth	1.11619
MTZ	glass	1.04643
MTZ	tools	0.91319
MTZ	jewelry	0.83772
MUA	lumber	7.26906
MUA	tea	4.84604
MUA	livestock	4.84604
MUA	saltpeter	2.42302
MUA	elephants	2.42302
MUA	rice	2.42302
MUA	legumes	2.42302
MUA	lead	2.09413
MUL	fruit	4.24
MUL	paper	2.3069
MUL	pottery	1.14273
MUL	weaponry	0.92275
MUL	masonry	0.57136
MUL	tools	0.28568
MUN	wool	11
MUN	millet	8.8
MUN	livestock	8.8
MUN	stone	6.6
MUN	fiber_crops	4.4
MUN	lumber	4.4
MUN	beer	3.13103
MUN	cloth	1.99123
MUN	paper	1.94865
MUN	weaponry	1.82091
MUN	glass	1.82091
MUN	leather	1.82091
MUN	pottery	1.82091
MUN	masonry	0.91045
MUN	tools	0.54584
MUR	copper	4.4
MUS	lumber	2.44974
MUT	livestock	8.12855
MUT	fruit	6.47457
MUT	goods_gold	2.42145
MUT	legumes	2.42145
MUT	wheat	1.19699
MVA	livestock	18.4
MVA	wool	16.1
MVA	millet	16.1
MVA	iron	13.8
MVA	wheat	11.5
MVA	wild_game	10.8
MVA	stone	9.2
MVA	lumber	9.2
MVA	legumes	9.2
MVA	wine	6.9
MVA	beer	6.32331
MVA	silver	4.6
MVA	paper	3.14086
MVA	weaponry	3.13902
MVA	pottery	3.1184
MVA	cloth	3.10278
MVA	tools	1.86166
MVA	masonry	1.55139
MVA	leather	1.54166
MVA	glass	1.16063
MXT	wild_game	2.82092
MYA	rice	2.42103
MYA	fruit	0.52535
MYA	lumber	0.35589
MYH	iron	0.22693
MYI	clay	2.42141
MYI	legumes	2.42141
MYI	fish	1.6187
MYI	lumber	1.49112
MYI	beeswax	1.06139
MYI	rice	0.89465
MYO	clay	4.72576
MYO	fish	1.13181
MZB	clay	2.36143
MZB	saffron	2.36143
MZB	wool	2.36143
MZB	fruit	2.36143
MZF	wild_game	11.81655
MZF	fruit	9.45324
MZF	legumes	7.08993
MZF	livestock	7.08993
MZF	silver	4.72662
MZF	wool	4.72662
MZF	pottery	2.6433
MZF	slaves_goods	2.61755
MZF	copper	2.36331
MZF	lead	2.36331
MZF	silk	2.36331
MZF	salt	2.36331
MZF	medicaments	2.36331
MZF	marble	2.36331
MZF	cotton	2.36331
MZF	beeswax	2.36331
MZF	tools	1.58597
MZF	leather	1.38923
MZF	masonry	1.32165
MZF	cloth	1.30877
MZF	paper	1.30877
MZF	furniture	1.30877
MZF	fine_cloth	1.13712
MZF	glass	0.98156
MZF	weaponry	0.5235
MZF	books	0.39263
MZJ	cotton	2.24666
MZK	fiber_crops	2.4
MZK	wool	2.4
MZN	stone	2.16331
MZN	silk	2.16331
MZN	fiber_crops	2.16331
MZN	lumber	2.16331
MZN	sugar	2.16331
MZN	rice	2.16331
MZT	cocoa	2.42096
NAG	wool	2.52
NAI	lumber	0.43951
NAM	iron	6.06
NAM	jewelry	2.03367
NAM	tools	2.01895
NAM	paper	1.84881
NAM	pottery	1.84881
NAM	masonry	0.92439
NAM	weaponry	0.77654
NAM	fine_cloth	0.18486
NAP	olives	48.3
NAP	wheat	47.8
NAP	wine	39.1
NAP	tools	32.0086
NAP	paper	30.95175
NAP	livestock	25.3
NAP	pottery	23.52551
NAP	wool	23
NAP	cotton	20.7
NAP	lumber	18.4
NAP	silk	13.8
NAP	fiber_crops	13.8
NAP	masonry	11.98248
NAP	salt	11.5
NAP	weaponry	11.30302
NAP	glass	10.86846
