tag	chinese_name
balyktykol	巴雷克特科尔
balzimachi	巴尔济马奇
bam	巴姆
bama	巴马
bamako	巴马科
bamba	班巴
bambara_maounde	班巴拉蒙德
bamberg	班贝格
bam_esfarayen	巴姆埃斯法拉延
bampton	巴姆普顿
bampur	班普尔
bamyan	巴米扬
banader	巴纳德
banamba	巴南巴
banan	巴南
banaz	巴纳兹
banbishan	半壁山
banbury	班伯里
banda	班达
banda_ahenkro	班达阿亨克罗
bandar_aceh	班达亚齐
bandarbeyla	班达贝拉
bandar_charak	班达恰拉克
bandar_deylam	班达代拉姆
bandar_deyr	班达代尔
bandar_e_anzali	班达恩扎利
bandar_e_jask	班达贾斯克
bandar_khamir	班达哈米尔
bandar_lengeh	班达林格
bandar_rig	班达里格
bandhugara	班杜加拉
bandirma	班德尔马
bandogarh	班多加尔
ban_don	班敦
banff	班夫
banfora	班福拉
bangalore	班加罗尔
bangban	邦邦
banggai	邦盖
bangkalan	邦卡兰
bangkalan_borneo	邦卡兰（婆罗洲）
bang_keng	邦根
baniachang	巴尼亚昌
banihal	巴尼哈尔
banikoara	巴尼科阿拉
bani_saad	巴尼萨德
bani_walid	巴尼瓦利德
baniyas	巴尼亚斯
banjar	班贾尔
bankapura	班卡普拉
ban_khon	邦坤
bankura	班库拉
bankuy	班库伊
ban_luang_cheng	邦銮城
banlung	班隆
bannajbur	班纳杰布尔
bannoye	班诺耶
bannu	班努
banon	巴农
ban_pa_la_ta	班帕拉塔
ban_phone	邦蓬
banpu	班普
banqiao	板桥
bansi	班西
banska_bystrica	班斯卡比斯特里察
bansko	班斯科
banswara	班斯瓦拉
bantayan	班塔延
banteay_chhmar	班迭棉吉
banten	万丹
banua_lawas	巴努阿拉瓦斯
banzart_khairkhan	班扎尔海爾汗
baoan	宝安
baoan_baoan	宝安（宝安）
baoan_dongguan	宝安（东莞）
baochang	保昌
baochang_nanxiong	保昌（南雄）
baode	保德
baodi	宝坻
baodian	宝店
baofeng	宝丰
baoji	宝鸡
baojing	保靖
baokang	保康
bao_lac	保乐
baoning	保宁
baoning_maozhou	保宁（茂州）
baotong	宝通
baoying	宝应
bapaume	巴波姆
baqa	巴卡
baqqa	巴卡
baqubah	巴古拜
barabhum	巴拉布胡姆
baragram	巴拉格拉姆
barah	巴拉
barahrah	巴拉赫拉
bara_iraq	巴拉（伊拉克）
baramulla	巴拉穆拉
baran	巴兰
baraqish	巴拉基什
barara	巴拉拉
barasuru	巴拉萨鲁
barawa	巴拉瓦
barbacadle	巴巴卡德勒
barbakaabad	巴巴卡阿巴德
barbastro	巴尔瓦斯特罗
barca	巴尔卡
barcarrota	巴尔卡罗塔
barcelona	巴塞罗那
barcelonnette	巴瑟洛内特
barcelos	巴瑟卢什
bar_cg	巴尔（恰蒂斯加尔）
barchkend	巴尔奇肯德
barchuk	巴尔丘克
barco_de_valdeorras	巴尔科德瓦尔德奥拉斯
barda	巴尔达
bardejov	巴尔代约夫
bardera	巴尔德拉
bardhaman	巴尔达曼
bardi	巴尔迪
bardodalen	巴尔多达伦
bardsir	巴尔迪西尔
bareilly	巴雷利
bargaal	巴尔加尔
bargarh	巴尔加尔
bargiri	巴尔吉里
barguna	巴尔古纳
bari	巴里
baria	巴里亚
baripada	巴里帕达
bariq	巴里克
baris	巴里斯
barito	巴里托
barjols	巴尔若勒
barkdiz	巴克迪兹
barking	巴金
barkul	巴库尔
barlad	伯尔拉德
bar_le_duc	巴勒迪克
barletta	巴列塔
barmaur	巴尔毛尔
barnaul	巴尔瑙尔
barnstaple	巴恩斯特普尔
baroda	巴罗达
barom	巴罗姆
baronsk	巴龙斯克
barpeta	巴尔佩塔
barqaid	巴尔凯德
barru	巴鲁
barsalogho	巴萨洛戈
bars_khot	巴尔斯科特
barskoon	巴尔斯科恩
bar_sur_aube	奥布河畔巴尔
bar_sur_seine	塞纳河畔巴尔
barten	巴尔滕
bartin	巴尔特恩
baru	巴鲁
barulo	巴鲁洛
barun_xiabaer	巴润夏巴尔
barus	巴鲁斯
baruun_tar_nuur	巴鲁恩塔尔淖尔
barvinkove	巴文科韦
baryang	巴扬
barysaw	巴里萨乌
barza	巴尔扎
basand	巴桑德
basavana_bagewadi	巴萨瓦纳巴格瓦迪
basavapattana	巴萨瓦帕塔纳
basel	巴塞尔
bashagard	巴沙加尔德
bashqurtaran	巴什库塔兰
basht	巴什特
bashtanka	巴什坦卡
basim	巴辛
basingstoke	贝辛斯托克
basithah	巴锡萨
baskale	巴什卡莱
baskamyr	巴什卡米尔
basna	巴斯纳
basra	巴士拉
basra_al_hamra	巴士拉阿姆拉
bassano	巴萨诺
bassein	巴赛因
bastak	巴斯塔克
bastam	巴斯塔姆
bastar	巴斯塔尔
basti	巴斯蒂
bastia	巴斯蒂亚
bastogne	巴斯托涅
basud	巴苏德
batala	巴塔拉
batan	巴坦
batang	巴塘
batang_tabir	巴塘塔比尔
batang_tebo	巴塘特博
batang_tembesi	巴塘滕贝西
bath	巴斯
bathahalak	巴塔哈拉克
bathinda	巴廷达
batlagundu	巴特拉贡杜
battambang	马德望
batumi	巴统
batyrevo	巴特列沃
bauchi	包奇
baud	博德
bauge	博热
baume	博姆
baurang	保朗
bauska	包斯卡
bautzen	包岑
bavanat	巴瓦纳特
bavaria_regen	巴伐利亚雷根
bavly	巴夫雷
bawean	巴韦安
bawku	巴乌库
baxian	巴县
bay	拜
bayambang	巴扬邦
bayan	巴彦
bayana	巴亚纳
bayanaul	巴亚纳乌尔
bayan_har	巴彦哈拉
bayankhot	巴彦浩特
bayannur	巴彦淖尔
bayannurhong	巴彦淖尔红
bayan_susu	巴彦苏苏
bayantsagaan	巴彦查干
bayan_tumen	巴彦图门
bayan_ula	巴彦乌拉
bayat	巴亚特
bayazit	巴亚济特
bayburt	巴伊布尔特
baydibek_ata	拜迪别克阿塔
bayeux	巴约
bayhan	拜汉
bayonne	巴约讷
bayramic	巴伊拉米奇
bayramlu	巴伊拉姆卢
bayreuth	拜罗伊特
baytak	拜塔克
bayul	拜乌尔
baza	巴萨
bazarny_syzgan	巴扎尔内瑟兹甘
bazas	巴扎斯
bazer_sakhra	巴泽尔萨赫拉
bazhai	寨海
bazhai_duyun	寨海（都匀）
bazin	巴津
bazman	巴兹曼
beaugency	博让西
beaujeu	博热
beaumont_au_maine	博蒙欧曼
beaune	博讷
beaupreau	博普雷奥
beauvais	博韦
beauvoir	博瓦
bechar	贝沙尔
bechyne	贝希涅
bedale	贝代尔
beden	贝登
bedford	贝德福德
bedia	贝迪亚
bednur	贝德努尔
beer_dun	比尔邓
beersheba	贝尔谢巴
beeskow	贝斯科
begho	贝戈
begoml	别戈姆利
behabad	贝哈巴德
behali	贝哈利
behbahan	贝赫巴汉
beichlingen	拜希林根
beihai	北海
beiliu	北流
beilngries	拜尔恩格里斯
beirut	贝鲁特
beishe	北舍
beisheng	北盛
beius	贝乌什
beja	贝雅
bejaad	贝贾德
bejaia	贝贾亚
bejar	贝哈尔
beja_TUN	Beja Tun
bekarlar	贝卡拉尔
bekes	贝凯什
beket_ata	别克特阿塔
beki	贝基
bela	贝拉
belabo	贝拉博
belalcazar	贝拉卡萨尔
belang	贝朗
belaya_glina	别拉亚格利纳
belaya_kalitva	别拉亚卡利特瓦
belayan	别拉扬
belaya_soroka	别拉亚索罗卡
belchite	贝尔奇特
belcoo	贝尔库
beledweyne	贝莱德文
belekes	贝莱克斯
belen_ana	贝伦阿纳
beleuli	贝勒乌利
belfast	贝尔法斯特
belfort	贝尔福
belgaum	贝尔高姆
belgorod	别尔哥罗德
belgrad	贝尔格莱德
belik	贝利克
belin	贝林
beljamen	贝尔贾门
belkhandi	贝尔坎迪
bellac	贝拉克
bellari	贝拉里
belleme	贝莱姆
belley	贝莱
bellinzona	贝林佐纳
belluno	贝卢诺
belmonte	贝尔蒙特
beloe	别洛耶
beloozero	别洛奥泽罗
belorechensk	别洛列琴斯克
beloretsk	别洛列茨克
belozerye	别洛泽里耶
belur	贝卢尔
bely	别雷
belye_kresty	别雷克列斯季
belyov	别廖夫
belz	别尔兹
belzig	贝尔齐希
bemanevika	贝马内维卡
bembe_kongo	本贝（刚果）
bemetara	贝梅塔拉
benabarre	贝纳瓦雷
benauges	贝诺日
benavente	贝纳文特
benesov	贝内绍夫
benevento	贝内文托
benfeld	本费尔德
bengalon	本加隆
benghazi	班加西
bengkalis	槟卡利斯
bengkulu	明古鲁
bengmara	本格马拉
beng_mealea	崩密列
benin	贝宁
beni_sabih	贝尼萨比赫
beni_suef	贝尼苏韦夫
bensheim	本斯海姆
bent	本特
bentheim	本特海姆
beohari	贝奥哈里
bera	贝拉
berat	培拉特
berbak	贝尔巴克
berber	贝尔贝尔
berbera	柏培拉
berceto	贝尔切托
berchtesgaden	贝希特斯加登
berdiansk	别尔江斯克
berdsk	别尔德斯克
berdychiv	别尔季切夫
berdyuzhye	别尔久济耶
beregovo	别列戈沃
bereschany	别列沙尼
berestyn	别列斯京
berezhnovka	别列日诺夫卡
berezhnyany	别列日尼亚尼
bereznehuvate	别列兹涅胡瓦泰
bereznik	别列兹尼克
berezovets	别列佐韦茨
berg	贝格
berga	贝尔加
bergama	贝尔加马
bergamo	贝加莫
bergen	贝根
bergen_zoom	贝亨奥普佐姆
bergerac	贝尔热拉克
bergheim	贝格海姆
berlanga	贝兰加
berleburg	贝勒堡
berlin	柏林
bern	伯尔尼
bernay	贝尔奈
bernburg	贝恩堡
bernovo	别尔诺沃
beroun	贝龙
berriane	贝里安
bersenbruck	贝尔森布吕克
bershad	贝尔沙德
bershty	别尔什季
beruas	贝鲁阿斯
berune	贝鲁内
berwick	贝里克
beryozovka	别廖佐夫卡
beryozovskoye	别廖佐夫斯科耶
besalu	贝萨卢
besancon	贝桑松
beshbalik	别失八里
besima	贝西马
besni	贝斯尼
besteiros	贝斯特罗斯
betanzos	贝坦索斯
beteta	贝特塔
bethune	贝蒂讷
bettiah	贝蒂亚
beya	贝亚beyarjomand	贝亚尔乔曼德
beyarjomand	贝亚尔乔曼德
beylagan	贝拉甘
beypazari	贝伊帕扎勒
beysehir	贝伊谢希尔
beyza	贝伊扎
bezhanitsy	别扎尼齐
beziers	贝济耶
bezopasnoye	别佐帕斯诺耶
bhadohi	巴多希
bhadrachalam	巴德拉恰拉姆
bhadrak	巴德拉克
bhagalpur	巴加尔布尔
bhakkar	巴卡尔
bhalki	巴尔基
bhanpura	班普拉
bhanvad	班瓦德
bharatpur	巴拉特布尔
bhatkal	巴特卡尔
bhatnir	巴特尼尔
bhatta	巴塔
bhavani	巴瓦尼
bhera	贝拉
bhilsa	比尔萨
bhilwara	比尔瓦拉
bhimber	比姆贝尔
bhind	宾德
bhojpur	博杰布尔
bhongir	邦吉尔
bhopal	博帕尔
bhuban	布巴恩
bhurwara	布尔瓦拉
biala_podlaska	波德拉谢比亚瓦
biala_rawska	拉夫斯卡比亚瓦
bialobork	比亚沃布克
bialogard	比亚沃加德
biberach	比贝拉赫
bibirevo	比比列沃
bida	比达
bidar	比达尔
bideford	比迪福德
bidzhan	比詹
biecz	别奇
bielefeld	比勒费尔德
biella	别拉
bielska_sloboda	别尔斯卡斯洛博达
bielsko	别尔斯科
bielsk_podlaski	波德拉谢别尔斯克
bienne	比安
biga	比加
bigadic	比加迪克
biger	比格尔
bigo_bya_mugenyi	比戈比亚穆根伊
bih	比赫
bihac	比哈奇
bihar	比哈尔
bihariganj	比哈里甘杰
bihar_sharif	比哈尔沙里夫
bii	比伊
bijagarh	比贾加尔
bijapur	比贾布尔
bijar	比贾尔
bijni	比吉尼
bijnot	比吉诺特
bikinka	比金卡
bikrampur	比克拉姆布尔
bila	比拉
bilah	比拉
bilanga	比兰加
bilasuvar	比拉苏瓦尔
bila_tserkva	别拉采尔克瓦
bilbao	毕尔巴鄂
bilbeis	比尔贝伊斯
bilecik	比莱吉克
bilghah	比尔加
bilgram	比尔格拉姆
billingham	比林汉姆
bilma	比尔马
bilo	比洛
bilokorovychi	比洛科罗维奇
bilovodsk	比洛沃茨克
bilyar	比利亚尔
bima	比马
binalatongan	比纳拉通甘
binalbagan	比纳尔巴甘
binawangan	比纳旺安
binayakpur	比纳亚克布尔
binchuan	宾川
bingin	宾金
bingol	宾格尔
binh_lam	平林
binh_nguyen	平原
bintang	宾唐
bir	比尔
bira	比拉
birali	比拉利
bir_al_qurr	比尔古尔
biram	比拉姆
birampur	比拉姆布尔
bir_amur	比尔阿穆尔
birecik	比雷吉克
bir_el_alter	比尔埃勒阿勒泰尔
bir_fajr	比尔法杰尔
birgi	比尔吉
bir_ibn_hermas	比尔伊本赫马斯
biriri	比里里
birjand	比尔詹德
birkala	比尔卡拉
birkenfeld	比肯费尔德
birma	比尔马
birmingham	伯明翰
birndal	比恩达尔
birni_lalle	比尔尼拉勒
birnin_gwari	比尔宁古瓦里
birnin_kebbi	比尔宁凯比
birni_nkonni	比尔尼科尼
birnin_kudu	比尔宁库杜
birnin_zamfara	比尔宁扎姆法拉
birpara	比尔帕拉
biru	比鲁
birugarh	比鲁加尔
birzai	比尔扎伊
bischofshofen	比绍夫斯霍芬
bishan	璧山
bishnupur	比什努布尔
bishreit	比什赖特
biskra	比斯克拉
bisotun	比索通
bissam_cuttack	比萨姆科塔克
bissau	比绍
bistrita	比斯特里察
biswan	比斯万
bitburg	比特堡
bitche	比奇
bitki	比特基
bitlis	比特利斯
bitola	比托拉
bitov	比图夫
bitterfeld	比特费尔德
bitti	比蒂
bivona	比沃纳
biyang	泌阳
biysk	比斯克
bizerte	比塞大
bizhbulyak	比日布利亚克
bjelovar	别洛瓦尔
bjni	布尼
bjorneborg	比约内堡
bla	布拉
blackburn	布莱克本
blagodarnoye	布拉戈达尔诺耶
blain	布兰
blankenburg	布兰肯堡
bled	布莱德
blois	布卢瓦
blonduos	布隆杜欧斯
bludenz	布鲁登茨
boai	博爱
boala	博阿拉
boalemo	博阿莱莫
bobai	博白
bobbili	博比利
bobbio	博比奥
bobolice	博博利采
bobr	博布尔
bocheikovo	博切伊科沃
bochuan	博川
bochum	波鸿
bodbe	博德贝
bodmin	博德明
bodo	博多
bodonch	博东奇
bodonitsa	博多尼察
bodou_sailay	博杜赛莱
bodrog	博德罗格
bodrum	博德鲁姆
boduna	博杜纳
boeny	博埃尼
bogatoye	博加托耶
bogatye_saby	博加蒂耶萨贝
bogazliyan	博阿兹勒扬
bogd	博格德
bogesund	博格松德
bogiston	博吉斯顿
bogoroditsk	博戈罗季茨克
bogorodskoye	博戈罗茨科耶
bogorodskoye_pereyaslavl	佩列亚斯拉夫尔博戈罗茨科耶
bogra	博格拉
boguchar	博古恰尔
bohai	渤海
bo_hai_khau	渤海口
bohorodchany	博霍罗德恰内
bohuslav	博胡斯拉夫
boiaca	博亚卡
bojano	博亚诺
bojnord	博季诺尔德
bokey	博凯
bokovskaya	博科夫斯卡娅
boldyzh	博尔德日
bole	博莱
bolekhiv	博列希夫
boleslawiec	博莱斯瓦维茨
bolgan_ana	博尔甘阿纳
bolghar	保加尔
boli	勃利
bolikham	博利坎
bolinao	博利纳奥
bolkhov	博尔霍夫
bolkhuny	博尔胡内
bolling	博林
bologna	博洛尼亚
bologoye	博洛戈耶
bolotnye	博洛特内耶
bolshaya_gribanovka	大格里巴诺夫卡
bol_shaya_martynovka	大马尔季诺夫卡
bolshaya_yakshanga	大亚克尚加
bolshevo	博利舍沃
bolshie_krugovichi	大克鲁戈维奇
bolshoy_balyk	大贝雷克
bolshoy_cheremshan	大切列姆尚
bolshoye_boldino	大博尔季诺
bolshoye_murashkino	大穆拉什基诺
bolshoye_selo	大谢洛
bolshoy_gashun	大加顺
bolshoy_ik	大伊克
bol_shoy_uran	大乌兰
bolshoy_yugan	大尤甘
bolu	博卢
boluo	博罗
boluohe	博罗河
bolvadin	博尔瓦丁
bolzano	博尔扎诺
bombay	孟买
bomoping	博磨坪
bonaigarh	博奈加尔
bondari	邦达里
bondoukou	邦杜库
bone	波尼
bonga	邦加
bongao	邦阿奥
bonghwa	奉化
bongju	奉州
bong_son	逢山
bonifacio	博尼法乔
bonn	波恩
bonndorf	邦多夫
bono_manso	博诺曼索
bool	布尔
boontsagaan	本察干
boorj	布尔吉
borac	博拉茨
borazjan	博拉兹詹
borborud	博尔博鲁德
bordeaux	波尔多
bordj_bou_arreridj	布尔吉布阿雷里吉
bordowa	博尔多瓦
bore	博雷
borenta	博伦塔
borg	博尔格
borgarnes	博尔加内斯
borgloon	博尔赫隆
borgund	博尔贡德
borisogleb	鲍里索格列布
borisoglebsk	鲍里索格列布斯克
bormio	博尔米奥
bornuur	博尔努尔
borobudur	婆罗浮屠
boromo	博罗莫
borovichi	博罗维奇
borovsk	博罗夫斯克
borsod	博尔绍德
bortala	博尔塔拉
bor_tur	博尔图尔
borujen	博鲁真
borujerd	博鲁杰尔德
boruy	博鲁伊
bor_volgo	沃尔戈博尔
boryeong	保宁
boryspil	鲍里斯皮尔
bosa	博萨
bosa_colombia	博萨哥伦比亚
bosaso	博萨索
boseong	宝城
boseongbu	宝城府
boshruyeh	博什鲁耶
bosra	博斯拉
bossa	博萨
bost	博斯特
bosten	博斯腾
boston	波士顿
bosworth	博斯沃思
botkul	博特库尔
botolan	博托兰
bou_hajla	布哈杰拉
bouillon	布永
bouira	布维拉
boulaouane	布拉瓦内
boulogne_sur_mer	滨海布洛涅
boumalne_dades	布马尔内达德斯
bourbon	波旁
bourem	布雷姆
bourganeuf	布尔加纳夫
bourg_en_bresse	布雷斯地区布尔格
bourges	布尔日
bou_saada	布萨达
boussac	布萨克
boussouma	布苏马
boutti	布提
bovino	博维诺
boxing	博兴
boyabat	博亚巴特
boyauli	博亚乌利
boye	博野
boyena_qara	博耶纳卡拉
boynak	博伊纳克
bozan	博赞
bozhenitsa	博热尼察
bozhou	亳州
bozok	博佐克
bozok_astana	博佐克阿斯塔纳
brac	布拉奇
bracciano	布拉恰诺
braga	布拉加
braganca	布拉干萨
bragernes	布拉格内斯
brahin	布拉金
brahmapur	布拉马布尔
braila	布勒伊拉
braine	布雷讷
brak	布拉克
bramhapuri	布拉马布里
brandenburg	勃兰登堡
brandenburg_prussia	勃兰登堡普鲁士
branicevo	布拉尼切沃
branko	布兰科
brashk	布拉什克
braslaw	布拉斯拉夫
brasov	布拉索夫
bratislava	布拉迪斯拉发
bratslav	布拉茨拉夫
brattahlid	布拉塔赫利德
braunau	布劳瑙
brecknock	布雷克诺克
breda	布雷达
bree	布里
bregenz	布雷根茨
bregne	布雷涅
bremen	不来梅
bremervorde	布雷默弗尔德
breno	布雷诺
brescia	布雷西亚
brest	布雷斯特
brest_litowsk	布列斯特立陶夫斯克
breteuil	布雷特伊
brezina	布雷齐纳
briancon	布里扬松
bridlington	布里德灵顿
brie_comte_robert	布里孔特罗贝尔
brienne	布里耶讷
brig	布里格
brignoles	布里尼奥勒
brihuega	布里韦加
brilon	布里隆
brindisi	布林迪西
brin_navolok	布林纳沃洛克
brioude	布里乌德
bristol	布里斯托尔
briviesca	布里维耶斯卡
brixen	布里森
brno	布尔诺
broach	布罗奇
brodnica	布罗德尼察
brody	布罗迪
brody_tver	特维尔布罗迪
bronnitsa	布龙尼察
bronnitsy	布龙尼齐
brosse	布罗斯
broyes	布罗耶
brozas	布罗萨斯
brskovo	布尔斯科沃
bruchsal	布鲁赫萨尔
bruckenau	布吕克瑙
bruck_leitha	莱塔河畔布鲁克
bruges	布鲁日
bruneck	布鲁内克
brunswick	不伦瑞克
brussels	布鲁塞尔
brvenik	布尔韦尼克
bryansk	布良斯克
bryante	布赖恩特
bryukhovetskaya	布留霍韦茨卡娅
brzeg	布热格
brzeznica	布热兹尼察
buale	布阿莱
buantan	布安坦
buayan	布阿扬
buchach	布恰奇
buchan	布坎
bucharest	布加勒斯特
buchen	布亨
buchu	布楚
buckeburg	比克堡
buckingham	白金汉
buda	布达
budaun	布达乌恩
buddu	布杜
budejovice	布杰约维采
budimlja	布迪姆利亚
budingen	比丁根
buganda	布干达
bugat	布加特
bugulma	布古利马
bugur	布古尔
buguruslan	布古鲁斯兰
buha	布哈
buhoodle	布胡德莱
builth	比尔斯
buinovichi	布伊诺维奇
buir_nuur	贝尔湖
buitrago_de_lozoya	洛索亚堡
bujang	布江
buk	布克
bukan	布坎
bukcheong	北青
bukelon	布克隆
bukhara	布哈拉
buki	布基
bukov	布科夫
bulakan	布拉坎
bula_kongo	布拉刚果
bulava	布拉瓦
buleda	布雷达
bulgan	布尔干
buluan	布卢安
buluranriding	布拉兰里丁
bumi_ayu	布米阿尤
bumthang	布姆唐
bundi	本迪
bungi	本格
bungku	本格库
bungu_kongo	本格刚果
bunji	本吉
bunol	布尼奥尔
bunratty	本拉蒂
bunut	布努特
burao	布劳
buraydah	布赖代
burayevo	布拉耶沃
burchmullo	布尔奇穆洛
burdur	布尔杜尔
bureen	布雷恩
buren	布伦
buren_khem	布伦赫姆
burg	布尔格
burga	布尔加
burgas	布尔加斯
burgdorf	布尔格多夫
burgdorf_emmental	埃门塔尔布尔格多夫
burghausen	堡豪森
burglengenfeld	布尔格伦根费尔德
burgo_de_osma	奥斯马堡
burgos	布尔戈斯
burhanpur	布尔汉布尔
buri	布里
buriram	武里南
burqin	布尔津
burraq	布拉格
burrishoole	布里舒尔
bursa	布尔萨
bursol	布尔索尔
burunda	布伦达
buruwai	布鲁瓦伊
bury	伯里
buryeong	保宁
buryn	布林
busal	布萨尔
busayrah	布赛拉
buse	布塞
busiyn	布辛
busk	布斯克
busko_zdroj	布斯克兹德鲁伊
bussa	布萨
busuanga	布苏安加
butalin	布塔林
buteha	布特哈
butrint	布特林特
butuan	布图安
butung	布通
buturlinovka	布图尔利诺夫卡
butyrskoe	布特尔斯科耶
butzow	布措
buur_hakaba	布尔哈卡巴
buur_heybe	布尔海贝
buwat	布瓦特
buxar	布克萨尔
buy	布伊
buzau	布泽乌
buzet	布泽特
buzhskyi	布日斯基
buzikkala	布济卡拉
buzuluk	布祖卢克bydgoszcz	比得哥什
bydgoszcz	比得哥什
byerazino	别列津诺
bykhaw	贝霍夫
bykovo	贝科沃
bytom	比托姆
bytow	贝图夫
bzhedygu_kal	布热迪古堡
bzou	布祖
cabadbaran	卡巴德巴兰
caceres	卡塞雷斯
cacheu	卡谢乌
cadereyta	卡德雷塔
cadiz	加的斯
caen	卡昂
caerphilly	凯尔菲利
cagliari	卡利亚里
cahokia	卡霍基亚
cahors	卡奥尔
cahul	卡胡尔
cairo	开罗
cairo_montenotte	开罗蒙特诺特
caka	察卡
cakovec	查科韦茨
calafat	卡拉法特
calahorra	卡拉奥拉
calais	加来
calamarca	卡拉马卡
calang	卡朗
calatanazor	卡拉塔纳索尔
calatayud	卡拉塔尤德
calatrava	卡拉特拉瓦
calau	卡劳
calbe	卡尔贝
calkini	卡尔基尼
calli	卡利
caltagirone	卡尔塔吉罗内
caltanisetta	卡尔塔尼塞塔
calvas	卡尔瓦斯
calvi	卡尔维
calw	卡尔布
cambrai	康布雷
cambridge	剑桥
camerino	卡梅里诺
cam_hoa	金化
campagna	坎帕尼亚
camp_po_thit	甘波提
campulung_moldovenesc	摩尔达维亚坎普隆
campulung_muscel	穆斯切尔坎普隆
can	坎
canadaigua	卡南代瓜
canajoharie	卡纳乔哈里
canakkale	恰纳卡莱
candia	坎迪亚
candir	坎迪尔
candir_cil	奇里乞亚坎迪尔
canete	卡涅特
cangas	坎加斯
cangochamba	坎戈尚巴
cangwu	苍梧
cangxi	苍溪
cankiri	昌克勒
canossa	卡诺莎
cantamarca	坎塔马卡
cantavieja	坎塔维耶哈
canterbury	坎特伯雷
cantilan	坎蒂兰
cantung	坎东
caoni	曹尼
caqueza	卡克萨
caracal	卡拉卡尔
caracuaro	卡拉夸罗
caransebes	卡兰塞贝什
carasova	卡拉索瓦
caravaca	卡拉瓦卡
caraveli	卡拉韦利
carbery	卡伯里
carcassonne	卡尔卡松
cardiff	加的夫
cardigan	卡迪根
cardona	卡多纳
carei	卡雷伊
carhaix	卡海
carinena	卡里涅纳
carlisle	卡莱尔
carlow	卡洛
carmagnola	卡马尼奥拉
carmarthen	卡马森
carmona	卡莫纳
carnarvon	卡那封
carpio	卡尔皮奥
carrickbeg	卡里克贝格
carrickfergus	卡里克弗格斯
carrickmacross	卡里克麦克罗斯
carrion_de_los_condes	卡里翁德洛斯孔德斯
cartagena	卡塔赫纳
casale	卡萨莱
casalmaggiore	卡萨尔马焦雷
casamance	卡萨芒斯
caserta	卡塞塔
cashel	卡舍尔
caslav	恰斯拉夫
caspe	卡斯佩
cassano	卡萨诺
cassel	卡塞尔
castelfranco	卡斯泰尔弗兰科
castellane	卡斯塔拉讷
castellaun	卡斯特劳恩
castellon_ampurias	安普里亚斯卡斯特利翁
castellon_de_la_plana	卡斯特利翁 - 德拉普拉纳
castelnaudary	卡斯泰尔诺达里
castelnau_de_medoc	卡斯泰尔诺梅多克
castelo_branco	卡斯特洛布兰科
castelsardo	卡斯特萨尔多
castlebar	卡斯尔巴
castleconnell	卡斯尔康奈尔
castlereagh	卡斯尔雷
castres	卡斯特
castrocalbon	卡斯特罗卡尔翁
castrojeriz	卡斯特罗赫里斯
castropol	卡斯特罗波尔
castrovillari	卡斯特罗维拉里
catak	恰塔克
catalca	恰塔尔贾
catania	卡塔尼亚
catanzaro	卡坦扎罗
cat_tien	吉仙
cavalese	卡瓦莱塞
